"#","Name","Pos","Team","Age","GP","G","A1","A2","P1","P","Sh","Sh%","G/GP","A1/GP","A2/GP","P1/GP","P/GP","Sh/GP","eTOI","eTOI/GP","eG/60","eA1/60","eA2/60","eP1/60","eP/60","eSh/60","QoT TOI","QoC TOI","QoT GF%","QoC GF%","GF%Rel","GF%","GF","GA","HD G","HD Sh","HD Sh%","MD G","MD Sh","MD Sh%","LD G","LD Sh","LD Sh%","FOW","FOT","FOW%"
"","Liam Van Loon","LW","HAM","16.082","2","0","1","0","1","1","2","0.0","0.0","0.5","0.0","0.5","0.5","1.0","13.74","6.87","0.0","4.37","0.0","4.37","4.37","8.73","11.39","10.89","51.96","27.15","41.67","100.0","1","0","0","0","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","Jack Quinn","RW","OTT","15.992","8","0","1","0","1","1","5","0.0","0.0","0.12","0.0","0.12","0.12","0.62","57.83","7.23","0.0","1.04","0.0","1.04","1.04","5.19","11.93","13.18","42.49","38.62","8.33","50.0","1","1","0","0","0.0","0","1","0.0","0","4","0.0","2","4","50.0"
"","Tyler MacArthur","D","BAR","20.313","5","0","1","0","1","1","2","0.0","0.0","0.2","0.0","0.2","0.2","0.4","66.01","13.2","0.0","0.91","0.0","0.91","0.91","1.82","12.97","13.7","57.38","49.02","-15.0","50.0","5","5","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Nolan Gardiner","C","OTT","19.02","18","1","0","0","1","1","12","8.33","0.06","0.0","0.0","0.06","0.06","0.67","159.31","8.85","0.38","0.0","0.0","0.38","0.38","4.52","12.25","13.38","43.95","53.58","-21.46","20.0","3","12","0","3","0.0","0","1","0.0","1","8","12.5","16","34","47.06"
"","Eric Allair","D","NB","18.213","13","0","1","0","1","1","12","0.0","0.0","0.08","0.0","0.08","0.08","0.92","131.18","10.09","0.0","0.46","0.0","0.46","0.46","5.49","12.7","13.43","47.42","52.72","-18.75","25.0","3","9","0","0","0.0","0","0","0.0","0","12","0.0","0","0","0.0"
"","Alexandre Hogue","D","SAR","16.586","30","0","1","0","1","1","10","0.0","0.0","0.03","0.0","0.03","0.03","0.33","277.24","9.24","0.0","0.22","0.0","0.22","0.22","2.16","13.37","13.39","55.97","45.84","6.0","56.0","14","11","0","0","0.0","0","1","0.0","0","9","0.0","0","0","0.0"
"","Kurtis Evans","C","NB","16.406","33","1","0","0","1","1","26","3.85","0.03","0.0","0.0","0.03","0.03","0.79","242.33","7.34","0.25","0.0","0.0","0.25","0.25","6.44","12.38","13.54","39.71","50.51","-21.08","23.08","3","10","0","1","0.0","1","10","10.0","0","15","0.0","14","38","36.84"
"","Louka Henault","D","WSR","16.625","42","0","0","2","0","2","17","0.0","0.0","0.0","0.05","0.0","0.05","0.4","395.21","9.41","0.0","0.0","0.3","0.0","0.3","2.58","13.75","13.65","51.6","48.63","-14.79","38.46","10","16","0","0","0.0","0","0","0.0","0","17","0.0","0","0","0.0"
"","Phil Caron","D","SSM","17.15","24","0","0","2","0","2","16","0.0","0.0","0.0","0.08","0.0","0.08","0.67","218.8","9.12","0.0","0.0","0.55","0.0","0.55","4.39","13.64","12.93","64.0","46.3","-3.15","64.29","9","5","0","0","0.0","0","0","0.0","0","16","0.0","0","0","0.0"
"","Jacob Ball","LW","NB","18.667","5","0","0","1","0","1","2","0.0","0.0","0.0","0.2","0.0","0.2","0.4","61.2","12.24","0.0","0.0","0.98","0.0","0.98","1.96","13.66","13.78","47.63","51.16","7.14","57.14","4","3","0","1","0.0","0","0","0.0","0","1","0.0","15","28","53.57"
"","Ryan Bangs","D","LDN","17.687","7","0","0","1","0","1","0","0.0","0.0","0.0","0.14","0.0","0.14","0.0","54.24","7.75","0.0","0.0","1.11","0.0","1.11","0.0","11.84","12.87","42.68","53.76","5.56","50.0","1","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Levi Siau","C","SBY","16.46","9","0","0","1","0","1","8","0.0","0.0","0.0","0.11","0.0","0.11","0.89","80.67","8.96","0.0","0.0","0.74","0.0","0.74","5.95","13.16","13.51","43.55","50.75","-10.0","40.0","2","3","0","0","0.0","0","2","0.0","0","6","0.0","31","56","55.36"
"","Simon Rose","D","NB","16.485","39","0","0","1","0","1","11","0.0","0.0","0.0","0.03","0.0","0.03","0.28","357.75","9.17","0.0","0.0","0.17","0.0","0.17","1.84","13.17","13.07","46.36","48.77","-7.01","41.67","10","14","0","1","0.0","0","0","0.0","0","10","0.0","0","1","0.0"
"","Joseph Rupoli","D","OSH","17.315","9","0","0","1","0","1","1","0.0","0.0","0.0","0.11","0.0","0.11","0.11","86.12","9.57","0.0","0.0","0.7","0.0","0.7","0.7","12.42","13.75","47.48","46.81","15.06","66.67","4","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Eric Uba","RW","FLNT","16.748","4","0","0","1","0","1","7","0.0","0.0","0.0","0.25","0.0","0.25","1.75","30.57","7.64","0.0","0.0","1.96","0.0","1.96","13.74","12.68","14.19","31.68","46.14","18.18","50.0","1","1","0","1","0.0","0","1","0.0","0","5","0.0","0","0","0.0"
"","Charles-Antoine Roy","C","GAT","18.577","2","0","0","1","0","1","1","0.0","0.0","0.0","0.5","0.0","0.5","0.5","36.59","18.3","0.0","0.0","1.64","0.0","1.64","1.64","17.04","14.91","100.0","46.5","100.0","100.0","4","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Tom Bappert","D","SAG","18.667","16","0","0","1","0","1","19","0.0","0.0","0.0","0.06","0.0","0.06","1.19","208.21","13.01","0.0","0.0","0.29","0.0","0.29","5.48","12.91","13.74","44.89","50.22","-12.24","42.11","8","11","0","0","0.0","0","0","0.0","0","19","0.0","0","0","0.0"
"","Evan Brand","D","KGN","16.51","27","0","0","1","0","1","5","0.0","0.0","0.0","0.04","0.0","0.04","0.19","188.12","6.97","0.0","0.0","0.32","0.0","0.32","1.59","13.94","13.32","53.72","50.64","-2.25","50.0","4","4","0","0","0.0","0","0","0.0","0","5","0.0","0","0","0.0"
"","Liam Whittaker","D","LDN","16.28","1","0","0","1","0","1","0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","11.53","11.53","0.0","0.0","5.2","0.0","5.2","0.0","12.15","13.81","46.97","47.37","66.67","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Nick Deakin-Poot","C","GUE","18.634","2","0","0","1","0","1","0","0.0","0.0","0.0","0.5","0.0","0.5","0.0","24.88","12.44","0.0","0.0","2.41","0.0","2.41","0.0","11.27","14.06","38.65","47.26","-9.53","33.33","1","2","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Calvin Martin","LW","SSM","18.002","19","0","0","0","0","0","13","0.0","0.0","0.0","0.0","0.0","0.0","0.68","132.71","6.98","0.0","0.0","0.0","0.0","0.0","5.88","13.37","13.24","60.02","43.44","-15.96","42.86","3","4","0","3","0.0","0","1","0.0","0","9","0.0","1","4","25.0"
"","Anthony Gagnon","RW","GAT","18.566","1","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","0","0.0","0","1","0.0","0","3","0.0"
"","Anthony Aguanno","D","GUE","16.499","7","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.14","61.26","8.75","0.0","0.0","0.0","0.0","0.0","0.98","12.52","13.82","42.48","48.32","28.75","60.0","3","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Jake Gravelle","D","MISS/HAM","17.377","9","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.11","71.87","7.99","0.0","0.0","0.0","0.0","0.0","0.83","13.01","13.3","46.33","49.78","-26.51","20.0","1","4","0","0","0.0","0","0","0.0","0","1","0.0","0","2","0.0"
"","Payton Vescio","D","NB","16.493","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.07","14.07","0.0","0.0","0.0","0.0","0.0","0.0","13.34","12.17","47.18","48.84","16.67","100.0","2","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Zachary Snow","D","SBY","18.579","9","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","0.22","60.77","6.75","0.0","0.0","0.0","0.0","0.0","1.97","15.09","14.31","44.76","56.39","-3.03","33.33","1","2","0","0","0.0","0","1","0.0","0","1","0.0","0","0","0.0"
"","Andrew Somerville","D","GUE","18.133","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","62.56","12.51","0.0","0.0","0.0","0.0","0.0","0.96","13.31","12.82","46.22","49.87","3.75","60.0","3","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Dennis Busby","D","FLNT","17.695","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.38","11.69","0.0","0.0","0.0","0.0","0.0","0.0","14.31","16.44","41.01","59.44","-12.5","0.0","0","2","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Dylan D'Agostino","LW","HAM","17.153","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.16","13.58","0.0","0.0","0.0","0.0","0.0","0.0","13.03","13.48","54.22","45.8","-41.67","33.33","1","2","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Travis Mailhot","D","NB","17.665","30","0","0","0","0","0","15","0.0","0.0","0.0","0.0","0.0","0.0","0.5","224.92","7.5","0.0","0.0","0.0","0.0","0.0","4.0","12.42","13.67","46.55","46.45","-14.87","40.0","4","6","0","0","0.0","0","0","0.0","0","15","0.0","0","0","0.0"
"","Mikhail Shestopalov","LW","GAT","17.643","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Giordano Finoro","C","GAT","19.335","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","1","0.0","0","1","0.0","0","1","0.0"
"","Darien Kielb","D","GAT","18.5","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.5","8.25","0.0","0.0","0.0","0.0","0.0","0.0","18.3","14.75","100.0","45.74","62.5","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alexandre Landreville","C","GAT","20.397","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","1","0.0","0","1","0.0","6","12","50.0"
"","Alec Malo","LW","GAT","18.133","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","2","0.0"
"","Gabriel Bilodeau","D","GAT","19.286","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","36.59","18.3","0.0","0.0","0.0","0.0","0.0","1.64","17.04","14.91","100.0","46.5","100.0","100.0","4","0","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Metis Roelens","C","GAT","17.156","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","2","7","28.57"
"","Samuel Hatto","RW","GAT","17.9","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jeffrey Durocher","LW","GAT","18.675","2","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","1","0.0","0","0","0.0","0","0","0.0"
"","Anthony Beauchamp","RW","GAT","18.9","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","1","0.0"
"","Ashton Reesor","D","SAR","16.677","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.58","11.58","0.0","0.0","0.0","0.0","0.0","0.0","12.72","12.78","59.76","29.11","0.0","100.0","1","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Daniel Nardi","D","NIAG","16.474","3","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.33","24.1","8.03","0.0","0.0","0.0","0.0","0.0","2.49","13.99","15.24","53.69","58.22","-52.94","0.0","0","2","0","0","0.0","0","0","0.0","0","1","0.0","0","0","0.0"
"","Mason Millman","D","SAG","16.165","6","0","0","0","0","0","6","0.0","0.0","0.0","0.0","0.0","0.0","1.0","66.98","11.16","0.0","0.0","0.0","0.0","0.0","5.37","12.93","13.54","48.78","51.79","0.0","40.0","2","3","0","0","0.0","0","0","0.0","0","6","0.0","0","0","0.0"
"","William Basque","C","GAT","17.952","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Jake Partridge","LW","PBO","16.414","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","26.96","6.74","0.0","0.0","0.0","0.0","0.0","8.9","11.9","15.68","39.58","55.17","-45.83","0.0","0","2","0","1","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Gianluca Fuoco","LW","ER","18.708","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.12","15.12","0.0","0.0","0.0","0.0","0.0","0.0","13.76","14.22","45.44","52.52","-25.0","0.0","0","2","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Emmet Pierce","RW","LDN","16.299","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-66.67","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Cameron Supryka","D","PBO","15.885","8","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","1.0","80.03","10.0","0.0","0.0","0.0","0.0","0.0","6.0","13.19","12.32","42.26","53.9","4.29","50.0","4","4","0","0","0.0","0","1","0.0","0","7","0.0","0","0","0.0"
"","Will Thompson","D","GAT","20.208","1","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Mathieu Charlebois","D","GAT","18.588","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Breton","D","GAT","20.2","2","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.5","29.89","14.95","0.0","0.0","0.0","0.0","0.0","6.02","18.3","14.96","100.0","46.76","83.33","100.0","3","0","0","1","0.0","0","0","0.0","0","2","0.0","0","0","0.0"
"","Pier-Olivier Lacombe","D","GAT","18.15","2","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Maxim Trepanier","C","GAT","2016.707","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Joseph Mizzi","LW","WSR","19.412","4","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-35.29","0.0","0","0","0","1","0.0","0","2","0.0","0","1","0.0","1","2","50.0"
"","Aidan McFarland","LW","MISS","18.451","4","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.75","30.72","7.68","0.0","0.0","0.0","0.0","0.0","5.86","13.84","12.73","40.77","50.6","-60.0","0.0","0","2","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Nolan Makkonen","D","SBY","18.607","5","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.6","46.45","9.29","0.0","0.0","0.0","0.0","0.0","3.88","13.01","13.01","46.28","47.38","-10.0","40.0","2","3","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Sullivan Sparkes","C","OSH","18.371","4","0","0","0","0","0","5","0.0","0.0","0.0","0.0","0.0","0.0","1.25","23.38","5.84","0.0","0.0","0.0","0.0","0.0","12.83","14.13","15.58","48.73","45.94","-65.0","0.0","0","1","0","0","0.0","0","1","0.0","0","4","0.0","5","7","71.43"
"","Liam Peyton","LW","KIT","17.465","3","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","1.0","20.32","6.77","0.0","0.0","0.0","0.0","0.0","8.86","11.04","11.59","51.89","47.22","-50.0","0.0","0","1","0","2","0.0","0","0","0.0","0","1","0.0","1","1","100.0"
"","Luke Kirwan","LW","FLNT","19.981","2","0","0","0","0","0","2","0.0","0.0","0.0","0.0","0.0","0.0","1.0","17.43","8.71","0.0","0.0","0.0","0.0","0.0","6.89","13.04","13.68","35.97","49.06","-66.67","0.0","0","1","0","1","0.0","0","0","0.0","0","1","0.0","0","1","0.0"
"","Stephen Templeton","D","HAM","20.638","13","0","0","0","0","0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.62","102.72","7.9","0.0","0.0","0.0","0.0","0.0","4.67","12.88","14.52","55.02","51.03","-53.66","0.0","0","5","0","1","0.0","0","1","0.0","0","6","0.0","0","1","0.0"
"","Alex Peterson","D","KIT","18.311","7","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.43","70.0","10.0","0.0","0.0","0.0","0.0","0.0","2.57","14.04","12.94","56.38","47.35","17.5","80.0","4","1","0","0","0.0","0","0","0.0","0","3","0.0","0","0","0.0"
"","Chet Phillips","D","SAG","17.186","12","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","0.75","118.02","9.84","0.0","0.0","0.0","0.0","0.0","4.58","12.88","13.15","48.94","52.43","2.23","55.56","5","4","0","1","0.0","0","0","0.0","0","8","0.0","0","0","0.0"
"","Robert Calisti","D","SSM","16.641","6","0","0","0","0","0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.67","67.54","11.26","0.0","0.0","0.0","0.0","0.0","3.55","13.58","12.55","64.9","44.88","0.0","66.67","2","1","0","0","0.0","0","0","0.0","0","4","0.0","0","0","0.0"
"","Ryan Valentini","C","SBY","20.178","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-44.44","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
"","Alex Robert","RW","NB","18.199","30","0","0","0","0","0","15","0.0","0.0","0.0","0.0","0.0","0.0","0.5","230.42","7.68","0.0","0.0","0.0","0.0","0.0","3.91","13.53","13.7","43.69","49.39","-35.33","14.29","2","12","0","3","0.0","0","4","0.0","0","8","0.0","0","1","0.0"
"","Victor Hadfield","D","BAR","16.986","27","0","0","0","0","0","16","0.0","0.0","0.0","0.0","0.0","0.0","0.59","210.89","7.81","0.0","0.0","0.0","0.0","0.0","4.55","12.35","13.56","57.28","48.29","-10.48","50.0","7","7","0","2","0.0","0","5","0.0","0","9","0.0","0","0","0.0"
"","Matthew Titus","RW","MISS","18.341","11","0","0","0","0","0","9","0.0","0.0","0.0","0.0","0.0","0.0","0.82","82.92","7.54","0.0","0.0","0.0","0.0","0.0","6.51","13.85","13.74","41.64","51.0","-48.89","0.0","0","5","0","2","0.0","0","1","0.0","0","6","0.0","0","2","0.0"
"","Ryan Smith","C","NIAG","18.286","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-100.0","0.0","0","0","0","0","0.0","0","0","0.0","0","0","0.0","1","1","100.0"
"","Matt Gordon","C","KIT","16.551","5","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","44.01","8.8","0.0","0.0","0.0","0.0","0.0","1.36","12.76","9.64","48.73","39.2","-73.33","0.0","0","2","0","1","0.0","0","0","0.0","0","0","0.0","3","10","30.0"
"","Colin Van Den Hurk","D","KGN","18.311","1","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.45","11.45","0.0","0.0","0.0","0.0","0.0","0.0","15.96","14.28","53.83","61.12","-66.67","0.0","0","1","0","0","0.0","0","0","0.0","0","0","0.0","0","0","0.0"
